timestamp,city,lat,lon,temperature,humidity,pressure,wind_speed,weather_description,aqi,no2,o3,pm2_5,pm10,source_file,year,month,day,hour,split
2026-04-29 20:52:30.000000,Casablanca,33.5731,-7.5898,18.44,75.0,1014.0,2.57,scattered clouds,2.0,2.12,90.99,4.01,11.48,raw_collecte_principale.csv,2026,4,29,20,train
2026-04-29 20:52:37.000000,Rabat,34.0209,-6.8416,18.37,88.0,1014.0,2.57,scattered clouds,2.0,3.33,87.91,4.06,8.42,raw_collecte_principale.csv,2026,4,29,20,train
2026-04-29 20:52:44.000000,Marrakech,31.6295,-7.9811,20.98,68.0,1011.0,4.63,broken clouds,2.0,1.19,89.07,4.24,12.12,raw_collecte_principale.csv,2026,4,29,20,train
2026-04-29 20:52:50.000000,Fes,34.0331,-5.0003,17.08,100.0,1013.0,2.57,broken clouds,2.0,1.92,69.57,4.6,5.67,raw_collecte_principale.csv,2026,4,29,20,train
2026-04-30 09:24:44.000000,Casablanca,33.5731,-7.5898,18.95,72.0,1016.0,2.57,broken clouds,2.0,3.52,64.66,6.59,17.71,raw_collecte_principale.csv,2026,4,30,9,train
2026-04-30 09:24:56.000000,Rabat,34.0209,-6.8416,17.37,100.0,1016.0,2.57,scattered clouds,2.0,5.24,61.88,4.57,9.13,raw_collecte_principale.csv,2026,4,30,9,train
2026-04-30 09:25:10.000000,Marrakech,31.6295,-7.9811,15.98,88.0,1015.0,2.57,overcast clouds,2.0,2.75,69.68,4.2,13.72,raw_collecte_principale.csv,2026,4,30,9,train
2026-04-30 09:25:22.000000,Fes,34.0331,-5.0003,17.08,100.0,1016.0,2.06,broken clouds,1.0,1.93,43.63,3.03,5.44,raw_collecte_principale.csv,2026,4,30,9,train
2026-04-30 11:27:02.000000,Casablanca,33.5731,-7.5898,20.01,73.0,1016.0,3.09,scattered clouds,2.0,3.12,74.85,7.43,18.56,raw_collecte_principale.csv,2026,4,30,11,train
2026-04-30 11:27:10.000000,Rabat,34.0209,-6.8416,20.37,73.0,1016.0,2.57,broken clouds,2.0,4.37,74.17,4.9,9.38,raw_collecte_principale.csv,2026,4,30,11,train
2026-04-30 11:27:17.000000,Marrakech,31.6295,-7.9811,17.98,82.0,1015.0,1.54,overcast clouds,2.0,2.28,77.85,4.0,12.71,raw_collecte_principale.csv,2026,4,30,11,train
2026-04-30 11:27:25.000000,Fes,34.0331,-5.0003,19.08,82.0,1015.0,2.06,broken clouds,2.0,0.96,70.54,2.78,5.92,raw_collecte_principale.csv,2026,4,30,11,train
2026-04-30 12:27:35.000000,Casablanca,33.5731,-7.5898,20.01,68.0,1016.0,3.6,scattered clouds,2.0,2.82,79.16,7.74,18.92,raw_collecte_principale.csv,2026,4,30,12,train
2026-04-30 12:27:45.000000,Rabat,34.0209,-6.8416,21.37,64.0,1016.0,3.6,broken clouds,2.0,3.67,78.73,5.02,9.35,raw_collecte_principale.csv,2026,4,30,12,train
2026-04-30 12:27:53.000000,Marrakech,31.6295,-7.9811,16.98,82.0,1015.0,2.57,overcast clouds,2.0,1.62,82.56,3.94,12.35,raw_collecte_principale.csv,2026,4,30,12,train
2026-04-30 12:28:01.000000,Fes,34.0331,-5.0003,19.08,88.0,1015.0,1.54,broken clouds,2.0,0.7,76.75,2.61,5.59,raw_collecte_principale.csv,2026,4,30,12,train
2026-04-30 15:54:39.000000,Casablanca,33.5731,-7.5898,21.01,60.0,1016.0,4.12,scattered clouds,2.0,1.1,95.24,6.21,12.39,raw_collecte_principale.csv,2026,4,30,15,train
2026-04-30 15:54:47.000000,Rabat,34.0209,-6.8416,21.37,68.0,1016.0,4.12,scattered clouds,2.0,1.54,92.41,4.48,7.81,raw_collecte_principale.csv,2026,4,30,15,train
2026-04-30 15:54:54.000000,Marrakech,31.6295,-7.9811,22.98,64.0,1014.0,1.03,broken clouds,2.0,0.26,99.61,2.42,6.66,raw_collecte_principale.csv,2026,4,30,15,train
2026-04-30 15:55:01.000000,Fes,34.0331,-5.0003,20.08,82.0,1014.0,2.57,broken clouds,2.0,0.51,80.75,1.91,3.26,raw_collecte_principale.csv,2026,4,30,15,train
2026-04-30 16:55:07.000000,Casablanca,33.5731,-7.5898,20.78,60.0,1016.0,4.12,scattered clouds,2.0,1.3,95.29,5.81,10.9,raw_collecte_principale.csv,2026,4,30,16,train
2026-04-30 16:55:13.000000,Rabat,34.0209,-6.8416,20.37,64.0,1016.0,3.6,scattered clouds,2.0,1.73,92.64,4.12,7.25,raw_collecte_principale.csv,2026,4,30,16,train
2026-04-30 16:55:19.000000,Marrakech,31.6295,-7.9811,23.98,53.0,1013.0,2.57,broken clouds,2.0,0.36,99.59,3.02,7.84,raw_collecte_principale.csv,2026,4,30,16,train
2026-04-30 16:55:25.000000,Fes,34.0331,-5.0003,20.08,82.0,1014.0,2.57,broken clouds,2.0,0.73,76.13,1.98,3.19,raw_collecte_principale.csv,2026,4,30,16,train
2026-04-30 17:55:33.000000,Casablanca,33.5731,-7.5898,20.0,60.0,1017.0,4.12,broken clouds,2.0,1.66,94.22,5.25,9.65,raw_collecte_principale.csv,2026,4,30,17,train
2026-04-30 17:55:40.000000,Rabat,34.0209,-6.8416,20.37,64.0,1017.0,3.6,scattered clouds,2.0,2.12,92.94,3.73,6.69,raw_collecte_principale.csv,2026,4,30,17,train
2026-04-30 17:55:48.000000,Marrakech,31.6295,-7.9811,24.98,50.0,1014.0,2.06,broken clouds,2.0,0.57,96.89,3.83,9.39,raw_collecte_principale.csv,2026,4,30,17,train
2026-04-30 17:55:55.000000,Fes,34.0331,-5.0003,19.08,82.0,1014.0,3.6,broken clouds,2.0,1.1,69.15,2.15,3.33,raw_collecte_principale.csv,2026,4,30,17,train
2026-04-30 18:12:03.368949,Marrakech,31.6295,-7.9811,24.98,50.0,1014.0,2.06,broken clouds,2.0,0.57,96.89,3.83,9.39,raw_collecte_mohammed.csv,2026,4,30,18,train
2026-04-30 18:12:03.368949,Rabat,34.0209,-6.8416,20.36,64.0,1017.0,3.6,scattered clouds,2.0,2.12,92.94,3.73,6.69,raw_collecte_mohammed.csv,2026,4,30,18,train
2026-04-30 18:56:03.000000,Casablanca,33.5731,-7.5898,20.0,64.0,1017.0,3.6,few clouds,2.0,1.99,93.14,4.68,8.84,raw_collecte_principale.csv,2026,4,30,18,train
2026-04-30 18:56:10.000000,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,3.09,scattered clouds,2.0,2.49,92.65,3.26,6.03,raw_collecte_principale.csv,2026,4,30,18,train
2026-04-30 18:56:18.000000,Marrakech,31.6295,-7.9811,23.98,53.0,1014.0,2.06,scattered clouds,2.0,0.84,92.85,4.36,10.33,raw_collecte_principale.csv,2026,4,30,18,train
2026-04-30 18:56:25.000000,Fes,34.0331,-5.0003,20.08,77.0,1015.0,2.06,light rain,2.0,1.37,64.11,2.25,3.46,raw_collecte_principale.csv,2026,4,30,18,train
2026-04-30 19:04:26.000000,Casablanca,33.5731,-7.5898,20.0,64.0,1017.0,3.6,few clouds,2.0,1.99,93.14,4.68,8.84,raw_collecte_principale.csv,2026,4,30,19,train
2026-04-30 19:04:34.000000,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,3.09,scattered clouds,2.0,2.49,92.65,3.26,6.03,raw_collecte_principale.csv,2026,4,30,19,train
2026-04-30 19:04:42.000000,Marrakech,31.6295,-7.9811,23.98,53.0,1014.0,2.06,scattered clouds,2.0,0.84,92.85,4.36,10.33,raw_collecte_principale.csv,2026,4,30,19,train
2026-04-30 19:04:50.000000,Fes,34.0331,-5.0003,20.08,77.0,1015.0,2.06,light rain,2.0,1.37,64.11,2.25,3.46,raw_collecte_principale.csv,2026,4,30,19,train
2026-04-30 19:12:13.649309,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,3.09,scattered clouds,2.0,2.49,92.65,3.26,6.03,raw_collecte_mohammed.csv,2026,4,30,19,train
2026-04-30 19:12:13.649309,Marrakech,31.6295,-7.9811,22.98,53.0,1014.0,1.03,scattered clouds,2.0,0.84,92.85,4.36,10.33,raw_collecte_mohammed.csv,2026,4,30,19,train
2026-04-30 19:12:13.649309,Tanger,35.7595,-5.834,18.74,68.0,1016.0,3.09,clear sky,3.0,0.82,110.56,2.36,5.91,raw_collecte_mohammed.csv,2026,4,30,19,train
2026-04-30 19:12:13.649309,Agadir,30.4278,-9.5981,22.06,70.0,1015.0,6.24,scattered clouds,2.0,0.17,95.42,1.2,3.38,raw_collecte_mohammed.csv,2026,4,30,19,train
2026-04-30 20:04:57.000000,Casablanca,33.5731,-7.5898,18.95,68.0,1018.0,3.09,few clouds,2.0,2.27,91.12,4.17,8.78,raw_collecte_principale.csv,2026,4,30,20,train
2026-04-30 20:05:03.000000,Rabat,34.0209,-6.8416,18.34,72.0,1018.0,3.6,scattered clouds,2.0,2.97,90.64,2.85,5.47,raw_collecte_principale.csv,2026,4,30,20,train
2026-04-30 20:05:10.000000,Marrakech,31.6295,-7.9811,22.98,53.0,1015.0,1.54,scattered clouds,2.0,1.23,86.73,4.49,10.53,raw_collecte_principale.csv,2026,4,30,20,train
2026-04-30 20:05:16.000000,Fes,34.0331,-5.0003,20.08,77.0,1017.0,2.57,broken clouds,1.0,1.71,58.29,2.26,3.48,raw_collecte_principale.csv,2026,4,30,20,train
2026-04-30 20:12:23.159074,Agadir,30.4278,-9.5981,20.06,71.0,1016.0,3.74,clear sky,2.0,0.2,95.72,1.2,3.44,raw_collecte_mohammed.csv,2026,4,30,20,train
2026-04-30 20:12:23.159074,Tanger,35.7595,-5.834,17.74,72.0,1017.0,3.09,clear sky,3.0,1.32,106.19,2.35,5.94,raw_collecte_mohammed.csv,2026,4,30,20,train
2026-04-30 20:12:23.159074,Marrakech,31.6295,-7.9811,22.98,53.0,1015.0,2.57,scattered clouds,2.0,1.23,86.73,4.49,10.53,raw_collecte_mohammed.csv,2026,4,30,20,train
2026-04-30 20:12:23.159074,Rabat,34.0209,-6.8416,17.37,77.0,1018.0,2.57,scattered clouds,2.0,2.97,90.64,2.85,5.47,raw_collecte_mohammed.csv,2026,4,30,20,train
2026-04-30 20:20:56.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1019.0,3.09,scattered clouds,2.0,2.56,89.57,3.78,9.1,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:20:59.000000,Tanger,35.7595,-5.834,16.64,77.0,1018.0,2.06,clear sky,2.0,3.31,88.6,2.7,5.34,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:21:00.000000,Karia Ba Mohamed,34.3667,-5.2139,18.38,66.0,1017.0,4.31,broken clouds,2.0,1.7,67.78,2.56,4.38,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:21:03.000000,Fes,34.0331,-5.0003,17.14,88.0,1018.0,3.6,broken clouds,1.0,1.96,53.56,2.29,3.52,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:23:57.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1019.0,3.09,scattered clouds,2.0,2.56,89.57,3.78,9.1,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:24:00.000000,Tanger,35.7595,-5.834,16.64,77.0,1018.0,2.06,clear sky,2.0,3.31,88.6,2.7,5.34,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:24:03.000000,Karia Ba Mohamed,34.3667,-5.2139,18.38,66.0,1017.0,4.31,broken clouds,2.0,1.7,67.78,2.56,4.38,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 20:24:04.000000,Fes,34.0331,-5.0003,17.14,88.0,1018.0,3.6,broken clouds,1.0,1.96,53.56,2.29,3.52,raw_collecte_mouad.csv,2026,4,30,20,train
2026-04-30 21:05:24.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1019.0,3.09,few clouds,2.0,2.45,89.81,3.95,9.33,raw_collecte_principale.csv,2026,4,30,21,train
2026-04-30 21:05:31.000000,Rabat,34.0209,-6.8416,17.37,77.0,1019.0,2.57,scattered clouds,2.0,3.31,88.6,2.7,5.34,raw_collecte_principale.csv,2026,4,30,21,train
2026-04-30 21:05:38.000000,Marrakech,31.6295,-7.9811,22.98,53.0,1017.0,2.06,scattered clouds,2.0,1.53,82.56,4.48,10.65,raw_collecte_principale.csv,2026,4,30,21,train
2026-04-30 21:05:44.000000,Fes,34.0331,-5.0003,18.08,88.0,1018.0,2.06,broken clouds,1.0,1.96,53.56,2.29,3.52,raw_collecte_principale.csv,2026,4,30,21,train
2026-04-30 21:12:32.755292,Rabat,34.0209,-6.8416,17.37,77.0,1019.0,2.57,scattered clouds,2.0,3.31,88.6,2.7,5.34,raw_collecte_mohammed.csv,2026,4,30,21,train
2026-04-30 21:12:32.755292,Marrakech,31.6295,-7.9811,22.98,53.0,1017.0,2.06,scattered clouds,2.0,1.53,82.56,4.48,10.65,raw_collecte_mohammed.csv,2026,4,30,21,train
2026-04-30 21:12:32.755292,Tanger,35.7595,-5.834,16.74,77.0,1018.0,2.06,clear sky,3.0,1.73,101.6,2.38,6.04,raw_collecte_mohammed.csv,2026,4,30,21,train
2026-04-30 21:12:32.755292,Agadir,30.4278,-9.5981,18.06,78.0,1017.0,2.9,scattered clouds,2.0,0.2,96.06,1.22,3.58,raw_collecte_mohammed.csv,2026,4,30,21,train
2026-04-30 22:02:48.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1019.0,2.57,scattered clouds,2.0,2.5,87.5,3.86,10.17,raw_collecte_mouad.csv,2026,4,30,22,train
2026-04-30 22:02:49.000000,Tanger,35.7595,-5.834,15.64,82.0,1019.0,1.54,few clouds,2.0,3.5,83.6,2.77,5.65,raw_collecte_mouad.csv,2026,4,30,22,train
2026-04-30 22:02:51.000000,Karia Ba Mohamed,34.3667,-5.2139,17.2,67.0,1019.0,2.57,broken clouds,2.0,1.93,63.89,2.62,4.64,raw_collecte_mouad.csv,2026,4,30,22,train
2026-04-30 22:02:52.000000,Fes,34.0331,-5.0003,17.14,82.0,1019.0,3.09,broken clouds,1.0,2.25,48.49,2.36,3.63,raw_collecte_mouad.csv,2026,4,30,22,train
2026-04-30 22:05:51.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1020.0,3.09,scattered clouds,2.0,2.52,88.94,3.86,9.76,raw_collecte_principale.csv,2026,4,30,22,train
2026-04-30 22:05:57.000000,Rabat,34.0209,-6.8416,15.37,88.0,1019.0,0.0,scattered clouds,2.0,3.38,87.14,2.69,5.44,raw_collecte_principale.csv,2026,4,30,22,train
2026-04-30 22:06:04.000000,Marrakech,31.6295,-7.9811,20.98,60.0,1018.0,3.6,scattered clouds,2.0,1.68,80.12,4.41,10.7,raw_collecte_principale.csv,2026,4,30,22,train
2026-04-30 22:06:10.000000,Fes,34.0331,-5.0003,17.08,88.0,1018.0,3.09,broken clouds,1.0,2.12,51.18,2.33,3.57,raw_collecte_principale.csv,2026,4,30,22,train
2026-04-30 22:12:48.110970,Rabat,34.0209,-6.8416,15.37,88.0,1019.0,0.0,scattered clouds,2.0,3.38,87.14,2.69,5.44,raw_collecte_mohammed.csv,2026,4,30,22,train
2026-04-30 22:12:48.110970,Agadir,30.4278,-9.5981,17.06,80.0,1018.0,1.16,broken clouds,2.0,0.19,96.86,1.23,3.71,raw_collecte_mohammed.csv,2026,4,30,22,train
2026-04-30 22:12:48.110970,Tanger,35.7595,-5.834,15.74,82.0,1019.0,1.54,few clouds,2.0,1.94,99.27,2.41,6.14,raw_collecte_mohammed.csv,2026,4,30,22,train
2026-04-30 22:12:48.110970,Marrakech,31.6295,-7.9811,21.02,60.0,1018.0,3.6,scattered clouds,2.0,1.68,80.12,4.41,10.7,raw_collecte_mohammed.csv,2026,4,30,22,train
2026-04-30 23:06:18.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1019.0,2.57,scattered clouds,2.0,2.57,86.93,3.85,10.1,raw_collecte_principale.csv,2026,4,30,23,train
2026-04-30 23:06:23.000000,Casablanca,33.5731,-7.5898,17.02,77.0,1019.0,1.54,scattered clouds,2.0,2.5,85.69,3.98,10.67,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:06:24.000000,Rabat,34.0209,-6.8416,13.37,94.0,1020.0,0.0,scattered clouds,2.0,3.5,83.6,2.77,5.65,raw_collecte_principale.csv,2026,4,30,23,train
2026-04-30 23:06:24.000000,Tanger,35.7595,-5.834,13.64,82.0,1019.0,0.51,few clouds,2.0,3.67,79.88,2.96,6.03,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:06:26.000000,Karia Ba Mohamed,34.3667,-5.2139,15.76,72.0,1019.0,2.44,broken clouds,1.0,2.18,56.82,2.66,4.71,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:06:27.000000,Fes,34.0331,-5.0003,16.14,82.0,1019.0,1.03,broken clouds,1.0,2.28,44.67,2.39,3.66,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:06:32.000000,Marrakech,31.6295,-7.9811,18.98,68.0,1018.0,4.63,scattered clouds,2.0,1.75,77.75,4.31,10.67,raw_collecte_principale.csv,2026,4,30,23,train
2026-04-30 23:06:39.000000,Fes,34.0331,-5.0003,17.08,82.0,1019.0,3.09,broken clouds,1.0,2.25,48.49,2.36,3.63,raw_collecte_principale.csv,2026,4,30,23,train
2026-04-30 23:12:57.581484,Agadir,30.4278,-9.5981,17.06,82.0,1018.0,1.17,broken clouds,2.0,0.18,96.93,1.25,3.94,raw_collecte_mohammed.csv,2026,4,30,23,train
2026-04-30 23:12:57.581484,Tanger,35.7595,-5.834,15.74,82.0,1019.0,1.54,few clouds,2.0,2.14,97.55,2.45,6.24,raw_collecte_mohammed.csv,2026,4,30,23,train
2026-04-30 23:12:57.581484,Rabat,34.0209,-6.8416,12.37,94.0,1020.0,0.0,scattered clouds,2.0,3.5,83.6,2.77,5.65,raw_collecte_mohammed.csv,2026,4,30,23,train
2026-04-30 23:12:57.581484,Marrakech,31.6295,-7.9811,18.98,63.0,1018.0,2.57,scattered clouds,2.0,1.75,77.75,4.31,10.67,raw_collecte_mohammed.csv,2026,4,30,23,train
2026-04-30 23:55:41.000000,Casablanca,33.5731,-7.5898,17.02,77.0,1019.0,1.54,scattered clouds,2.0,2.41,83.65,4.06,11.08,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:55:50.000000,Tanger,35.7595,-5.834,13.64,82.0,1019.0,1.03,scattered clouds,2.0,3.55,77.28,3.19,6.49,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:55:59.000000,Karia Ba Mohamed,34.3667,-5.2139,14.37,78.0,1019.0,1.61,broken clouds,1.0,2.24,50.09,2.68,4.69,raw_collecte_mouad.csv,2026,4,30,23,train
2026-04-30 23:56:05.000000,Fes,34.0331,-5.0003,16.14,82.0,1019.0,3.09,broken clouds,1.0,2.13,41.85,2.4,3.6,raw_collecte_mouad.csv,2026,4,30,23,train
2026-05-01 00:17:03.281703,Agadir,30.4278,-9.5981,17.06,84.0,1018.0,2.59,broken clouds,2.0,0.17,97.2,1.29,4.21,raw_collecte_mohammed.csv,2026,5,1,0,train
2026-05-01 00:17:03.281703,Rabat,34.0209,-6.8416,11.37,100.0,1019.0,0.0,scattered clouds,2.0,3.67,79.88,2.96,6.03,raw_collecte_mohammed.csv,2026,5,1,0,train
2026-05-01 00:17:03.281703,Marrakech,31.6295,-7.9811,16.98,72.0,1018.0,2.06,scattered clouds,2.0,1.77,76.71,4.32,10.77,raw_collecte_mohammed.csv,2026,5,1,0,train
2026-05-01 00:17:03.281703,Tanger,35.7595,-5.834,13.74,82.0,1019.0,1.03,clear sky,2.0,2.18,95.73,2.47,6.3,raw_collecte_mohammed.csv,2026,5,1,0,train
2026-05-01 00:56:10.000000,Casablanca,33.5731,-7.5898,17.02,77.0,1019.0,1.03,few clouds,2.0,2.23,80.84,4.14,11.39,raw_collecte_mouad.csv,2026,5,1,0,train
2026-05-01 00:56:13.000000,Tanger,35.7595,-5.834,13.64,82.0,1019.0,0.51,overcast clouds,2.0,3.27,74.71,3.42,6.93,raw_collecte_mouad.csv,2026,5,1,0,train
2026-05-01 00:56:16.000000,Karia Ba Mohamed,34.3667,-5.2139,13.56,81.0,1019.0,1.39,scattered clouds,1.0,2.18,43.2,2.68,4.59,raw_collecte_mouad.csv,2026,5,1,0,train
2026-05-01 00:56:41.000000,Fes,34.0331,-5.0003,13.14,94.0,1019.0,0.51,scattered clouds,1.0,1.87,39.78,2.39,3.48,raw_collecte_mouad.csv,2026,5,1,0,train
2026-05-01 01:17:13.598305,Agadir,30.4278,-9.5981,17.06,84.0,1018.0,3.54,broken clouds,2.0,0.16,97.23,1.31,4.4,raw_collecte_mohammed.csv,2026,5,1,1,train
2026-05-01 01:17:13.598305,Tanger,35.7595,-5.834,13.74,88.0,1019.0,1.03,scattered clouds,2.0,1.99,93.9,2.47,6.29,raw_collecte_mohammed.csv,2026,5,1,1,train
2026-05-01 01:17:13.598305,Marrakech,31.6295,-7.9811,15.98,77.0,1018.0,3.6,scattered clouds,2.0,1.67,76.42,4.38,10.86,raw_collecte_mohammed.csv,2026,5,1,1,train
2026-05-01 01:17:13.598305,Rabat,34.0209,-6.8416,10.37,100.0,1019.0,0.0,scattered clouds,2.0,3.55,77.28,3.19,6.49,raw_collecte_mohammed.csv,2026,5,1,1,train
2026-05-01 02:17:24.183428,Rabat,34.0209,-6.8416,10.37,100.0,1019.0,0.0,scattered clouds,2.0,3.27,74.71,3.42,6.93,raw_collecte_mohammed.csv,2026,5,1,2,train
2026-05-01 02:17:24.183428,Tanger,35.7595,-5.834,12.74,88.0,1019.0,0.51,overcast clouds,2.0,1.76,91.5,2.44,6.21,raw_collecte_mohammed.csv,2026,5,1,2,train
2026-05-01 02:17:24.183428,Marrakech,31.6295,-7.9811,15.98,77.0,1018.0,3.6,scattered clouds,2.0,1.54,75.78,4.51,10.87,raw_collecte_mohammed.csv,2026,5,1,2,train
2026-05-01 02:17:24.183428,Agadir,30.4278,-9.5981,17.06,84.0,1018.0,4.19,overcast clouds,2.0,0.16,97.0,1.35,4.55,raw_collecte_mohammed.csv,2026,5,1,2,train
2026-05-01 03:17:33.937870,Agadir,30.4278,-9.5981,16.06,85.0,1017.0,3.78,overcast clouds,2.0,0.16,96.03,1.44,4.84,raw_collecte_mohammed.csv,2026,5,1,3,train
2026-05-01 03:17:33.937870,Tanger,35.7595,-5.834,12.74,88.0,1019.0,0.51,overcast clouds,2.0,1.56,88.67,2.41,6.13,raw_collecte_mohammed.csv,2026,5,1,3,train
2026-05-01 03:17:33.937870,Rabat,34.0209,-6.8416,10.37,93.0,1019.0,0.0,scattered clouds,2.0,3.02,72.03,3.65,7.35,raw_collecte_mohammed.csv,2026,5,1,3,train
2026-05-01 03:17:33.937870,Marrakech,31.6295,-7.9811,13.97,82.0,1018.0,2.06,scattered clouds,2.0,1.42,74.43,4.67,10.9,raw_collecte_mohammed.csv,2026,5,1,3,train
2026-05-01 04:17:44.089299,Rabat,34.0209,-6.8416,10.37,93.0,1019.0,0.0,scattered clouds,2.0,2.84,69.5,3.87,7.68,raw_collecte_mohammed.csv,2026,5,1,4,train
2026-05-01 04:17:44.089299,Marrakech,31.6295,-7.9811,13.98,82.0,1018.0,2.57,scattered clouds,2.0,1.3,73.38,4.82,11.03,raw_collecte_mohammed.csv,2026,5,1,4,train
2026-05-01 04:17:44.089299,Tanger,35.7595,-5.834,12.74,88.0,1019.0,1.03,broken clouds,2.0,1.4,85.92,2.4,6.06,raw_collecte_mohammed.csv,2026,5,1,4,train
2026-05-01 04:17:44.089299,Agadir,30.4278,-9.5981,16.06,85.0,1017.0,3.0,overcast clouds,2.0,0.17,94.59,1.6,5.38,raw_collecte_mohammed.csv,2026,5,1,4,train
2026-05-01 05:17:53.838923,Rabat,34.0209,-6.8416,9.37,93.0,1019.0,0.0,scattered clouds,2.0,2.78,67.67,4.08,7.94,raw_collecte_mohammed.csv,2026,5,1,5,train
2026-05-01 05:17:53.838923,Marrakech,31.6295,-7.9811,13.98,82.0,1017.0,3.09,scattered clouds,2.0,1.35,70.64,4.92,11.06,raw_collecte_mohammed.csv,2026,5,1,5,train
2026-05-01 05:17:53.838923,Agadir,30.4278,-9.5981,16.06,85.0,1017.0,2.02,overcast clouds,2.0,0.18,93.16,1.63,5.41,raw_collecte_mohammed.csv,2026,5,1,5,train
2026-05-01 05:17:53.838923,Tanger,35.7595,-5.834,12.74,88.0,1019.0,2.06,broken clouds,2.0,1.28,83.35,2.37,5.98,raw_collecte_mohammed.csv,2026,5,1,5,train
2026-05-01 06:18:03.942241,Agadir,30.4278,-9.5981,15.06,84.0,1017.0,0.16,overcast clouds,2.0,0.2,91.5,1.53,5.04,raw_collecte_mohammed.csv,2026,5,1,6,train
2026-05-01 06:18:03.942241,Tanger,35.7595,-5.834,11.74,94.0,1018.0,2.57,broken clouds,2.0,1.34,81.04,2.38,5.97,raw_collecte_mohammed.csv,2026,5,1,6,train
2026-05-01 06:18:03.942241,Marrakech,31.6295,-7.9811,11.98,87.0,1017.0,2.06,scattered clouds,2.0,1.62,68.3,5.07,11.16,raw_collecte_mohammed.csv,2026,5,1,6,train
2026-05-01 06:18:03.942241,Rabat,34.0209,-6.8416,8.37,100.0,1019.0,0.0,scattered clouds,2.0,2.89,67.02,4.31,8.24,raw_collecte_mohammed.csv,2026,5,1,6,train
2026-05-01 07:18:13.653008,Agadir,30.4278,-9.5981,14.06,86.0,1017.0,0.77,overcast clouds,2.0,0.25,89.84,1.62,5.4,raw_collecte_mohammed.csv,2026,5,1,7,train
2026-05-01 07:18:13.653008,Tanger,35.7595,-5.834,11.74,100.0,1019.0,2.57,broken clouds,2.0,1.96,78.65,2.48,6.11,raw_collecte_mohammed.csv,2026,5,1,7,train
2026-05-01 07:18:13.653008,Marrakech,31.6295,-7.9811,12.98,88.0,1017.0,1.03,clear sky,2.0,2.46,67.01,5.23,11.37,raw_collecte_mohammed.csv,2026,5,1,7,train
2026-05-01 07:18:13.653008,Rabat,34.0209,-6.8416,9.37,100.0,1019.0,0.0,scattered clouds,2.0,3.49,67.09,4.61,8.65,raw_collecte_mohammed.csv,2026,5,1,7,train
2026-05-01 08:18:23.437422,Tanger,35.7595,-5.834,13.74,94.0,1019.0,2.57,clear sky,2.0,2.93,77.74,2.66,6.37,raw_collecte_mohammed.csv,2026,5,1,8,train
2026-05-01 08:18:23.437422,Marrakech,31.6295,-7.9811,14.97,88.0,1017.0,1.54,clear sky,2.0,4.07,64.66,5.23,11.39,raw_collecte_mohammed.csv,2026,5,1,8,train
2026-05-01 08:18:23.437422,Agadir,30.4278,-9.5981,16.06,84.0,1017.0,0.37,overcast clouds,2.0,0.35,88.2,1.84,6.55,raw_collecte_mohammed.csv,2026,5,1,8,train
2026-05-01 08:18:23.437422,Rabat,34.0209,-6.8416,11.37,100.0,1019.0,0.0,scattered clouds,2.0,4.52,66.96,4.9,9.11,raw_collecte_mohammed.csv,2026,5,1,8,train
2026-05-01 09:18:33.574171,Rabat,34.0209,-6.8416,17.37,94.0,1019.0,2.06,few clouds,2.0,4.71,66.97,5.24,9.65,raw_collecte_mohammed.csv,2026,5,1,9,train
2026-05-01 09:18:33.574171,Marrakech,31.6295,-7.9811,16.98,77.0,1018.0,1.54,scattered clouds,2.0,4.91,61.41,5.14,11.42,raw_collecte_mohammed.csv,2026,5,1,9,train
2026-05-01 09:18:33.574171,Tanger,35.7595,-5.834,15.74,88.0,1019.0,1.54,clear sky,2.0,2.99,78.24,2.78,6.59,raw_collecte_mohammed.csv,2026,5,1,9,train
2026-05-01 09:18:33.574171,Agadir,30.4278,-9.5981,18.06,81.0,1018.0,1.07,overcast clouds,2.0,0.42,87.03,2.09,8.0,raw_collecte_mohammed.csv,2026,5,1,9,train
